image_id,file_name,width,height,category_id,category_name,bbox,area,iscrowd,image_path
668,train/images (698).jpg,299,168,5,fire,"[211.9, 24.93, 27.34, 64.97]",1776.2798000000003,0,./475_fire_train\images\train/images (698).jpg
668,train/images (698).jpg,299,168,4,smoke,"[141.46, 0.0, 57.64, 44.7]",2576.5079999999994,0,./475_fire_train\images\train/images (698).jpg
668,train/images (698).jpg,299,168,4,smoke,"[199.8, 0.91, 35.05, 86.11]",3018.1554999999985,0,./475_fire_train\images\train/images (698).jpg
669,train/images (703).jpg,300,168,5,fire,"[100.29, 46.69, 89.74, 66.62]",5978.4788,0,./475_fire_train\images\train/images (703).jpg
669,train/images (703).jpg,300,168,4,smoke,"[81.4, 0.0, 99.56, 90.95]",9054.982,0,./475_fire_train\images\train/images (703).jpg
670,train/images (704).jpg,275,183,7,person,"[6.42, 120.29, 26.88, 29.31]",787.8527999999995,0,./475_fire_train\images\train/images (704).jpg
670,train/images (704).jpg,275,183,5,fire,"[200.2, 103.8, 43.4, 47.21]",2048.914,0,./475_fire_train\images\train/images (704).jpg
670,train/images (704).jpg,275,183,4,smoke,"[1.08, 83.92, 28.8, 27.98]",805.8240000000001,0,./475_fire_train\images\train/images (704).jpg
670,train/images (704).jpg,275,183,4,smoke,"[33.0, 0.81, 229.91, 127.39]",29288.2349,0,./475_fire_train\images\train/images (704).jpg
671,train/images (709).jpg,300,168,7,person,"[261.76, 65.23, 5.37, 15.28]",82.05360000000007,0,./475_fire_train\images\train/images (709).jpg
671,train/images (709).jpg,300,168,7,person,"[245.3, 62.35, 6.08, 17.21]",104.63679999999974,0,./475_fire_train\images\train/images (709).jpg
671,train/images (709).jpg,300,168,7,person,"[238.48, 61.52, 5.45, 17.94]",97.77300000000025,0,./475_fire_train\images\train/images (709).jpg
671,train/images (709).jpg,300,168,1,motorcycle,"[65.38, 69.59, 14.0, 8.3]",116.19999999999996,0,./475_fire_train\images\train/images (709).jpg
671,train/images (709).jpg,300,168,7,person,"[91.98, 60.97, 7.3, 18.6]",135.77999999999992,0,./475_fire_train\images\train/images (709).jpg
671,train/images (709).jpg,300,168,7,person,"[82.3, 59.99, 7.88, 20.91]",164.77080000000024,0,./475_fire_train\images\train/images (709).jpg
671,train/images (709).jpg,300,168,7,person,"[67.18, 59.09, 11.8, 13.5]",159.29999999999995,0,./475_fire_train\images\train/images (709).jpg
671,train/images (709).jpg,300,168,5,fire,"[162.8, 26.7, 35.6, 47.15]",1678.5399999999995,0,./475_fire_train\images\train/images (709).jpg
671,train/images (709).jpg,300,168,7,person,"[98.88, 60.49, 4.8, 12.5]",60.00000000000011,0,./475_fire_train\images\train/images (709).jpg
671,train/images (709).jpg,300,168,7,person,"[42.88, 56.07, 11.0, 23.2]",255.19999999999996,0,./475_fire_train\images\train/images (709).jpg
671,train/images (709).jpg,300,168,4,smoke,"[161.6, 0.0, 112.1, 71.9]",8059.99,0,./475_fire_train\images\train/images (709).jpg
671,train/images (709).jpg,300,168,7,person,"[254.54, 62.79, 7.97, 19.96]",159.0812,0,./475_fire_train\images\train/images (709).jpg
671,train/images (709).jpg,300,168,5,fire,"[174.8, 59.53, 44.84, 44.72]",2005.2447999999988,0,./475_fire_train\images\train/images (709).jpg
671,train/images (709).jpg,300,168,7,person,"[217.28, 60.26, 7.24, 18.78]",135.96720000000022,0,./475_fire_train\images\train/images (709).jpg
671,train/images (709).jpg,300,168,7,person,"[266.87, 64.39, 6.2, 16.13]",100.00599999999979,0,./475_fire_train\images\train/images (709).jpg
671,train/images (709).jpg,300,168,7,person,"[225.68, 62.04, 7.76, 18.46]",143.24959999999984,0,./475_fire_train\images\train/images (709).jpg
671,train/images (709).jpg,300,168,7,person,"[54.98, 60.39, 6.1, 16.81]",102.54100000000004,0,./475_fire_train\images\train/images (709).jpg
671,train/images (709).jpg,300,168,7,person,"[37.38, 55.59, 4.8, 12.3]",59.03999999999995,0,./475_fire_train\images\train/images (709).jpg
671,train/images (709).jpg,300,168,5,fire,"[143.65, 50.76, 18.28, 13.0]",237.64000000000001,0,./475_fire_train\images\train/images (709).jpg
671,train/images (709).jpg,300,168,7,person,"[32.48, 56.59, 4.7, 10.7]",50.29000000000004,0,./475_fire_train\images\train/images (709).jpg
672,train/images (710).jpg,275,183,4,smoke,"[0.0, 0.0, 117.26, 110.9]",13004.134000000002,0,./475_fire_train\images\train/images (710).jpg
672,train/images (710).jpg,275,183,5,fire,"[133.6, 95.93, 14.91, 21.39]",318.9248999999997,0,./475_fire_train\images\train/images (710).jpg
672,train/images (710).jpg,275,183,5,fire,"[85.01, 107.13, 64.49, 39.67]",2558.318300000001,0,./475_fire_train\images\train/images (710).jpg
672,train/images (710).jpg,275,183,5,fire,"[149.85, 57.92, 51.84, 82.78]",4291.3152,0,./475_fire_train\images\train/images (710).jpg
672,train/images (710).jpg,275,183,4,smoke,"[148.2, 0.98, 126.8, 87.88]",11143.184000000001,0,./475_fire_train\images\train/images (710).jpg
673,train/images (712).jpg,300,168,5,fire,"[182.93, 118.6, 10.88, 6.8]",73.9840000000001,0,./475_fire_train\images\train/images (712).jpg
673,train/images (712).jpg,300,168,5,fire,"[119.93, 85.7, 18.13, 8.57]",155.37409999999983,0,./475_fire_train\images\train/images (712).jpg
673,train/images (712).jpg,300,168,7,person,"[233.68, 59.85, 5.03, 16.87]",84.85610000000001,0,./475_fire_train\images\train/images (712).jpg
673,train/images (712).jpg,300,168,4,smoke,"[124.52, 0.5, 175.48, 116.0]",20355.68,0,./475_fire_train\images\train/images (712).jpg
673,train/images (712).jpg,300,168,5,fire,"[128.3, 93.5, 18.35, 32.54]",597.1089999999999,0,./475_fire_train\images\train/images (712).jpg
673,train/images (712).jpg,300,168,7,person,"[223.35, 63.5, 4.66, 15.23]",70.97179999999997,0,./475_fire_train\images\train/images (712).jpg
674,train/images (713).jpg,259,194,5,fire,"[135.7, 23.2, 111.3, 66.95]",7451.535000000001,0,./475_fire_train\images\train/images (713).jpg
674,train/images (713).jpg,259,194,4,smoke,"[183.5, 1.36, 74.5, 89.44]",6663.28,0,./475_fire_train\images\train/images (713).jpg
675,train/images (715).jpg,259,194,4,smoke,"[136.48, 166.61, 11.69, 10.99]",128.47309999999976,0,./475_fire_train\images\train/images (715).jpg
675,train/images (715).jpg,259,194,5,fire,"[103.08, 109.92, 43.16, 34.94]",1508.0104000000008,0,./475_fire_train\images\train/images (715).jpg
675,train/images (715).jpg,259,194,7,person,"[66.17, 154.12, 5.69, 12.0]",68.27999999999997,0,./475_fire_train\images\train/images (715).jpg
675,train/images (715).jpg,259,194,5,fire,"[89.7, 112.9, 5.61, 15.33]",86.0012999999999,0,./475_fire_train\images\train/images (715).jpg
675,train/images (715).jpg,259,194,5,fire,"[136.57, 152.78, 17.53, 14.23]",249.45189999999982,0,./475_fire_train\images\train/images (715).jpg
675,train/images (715).jpg,259,194,4,smoke,"[63.9, 0.0, 195.1, 140.1]",27333.51,0,./475_fire_train\images\train/images (715).jpg
675,train/images (715).jpg,259,194,5,fire,"[131.77, 176.38, 14.81, 7.5]",111.07500000000002,0,./475_fire_train\images\train/images (715).jpg
676,train/images (719).jpg,300,168,5,fire,"[167.07, 15.71, 87.92, 94.73]",8328.661600000001,0,./475_fire_train\images\train/images (719).jpg
676,train/images (719).jpg,300,168,7,person,"[69.8, 64.96, 8.89, 32.34]",287.50260000000003,0,./475_fire_train\images\train/images (719).jpg
676,train/images (719).jpg,300,168,7,person,"[110.26, 65.04, 10.58, 22.97]",243.02259999999995,0,./475_fire_train\images\train/images (719).jpg
676,train/images (719).jpg,300,168,5,fire,"[215.11, 142.62, 13.9, 8.61]",119.6789999999996,0,./475_fire_train\images\train/images (719).jpg
676,train/images (719).jpg,300,168,4,smoke,"[142.3, 0.0, 155.8, 74.9]",11669.420000000002,0,./475_fire_train\images\train/images (719).jpg
676,train/images (719).jpg,300,168,7,person,"[77.93, 61.79, 10.74, 34.15]",366.7709999999998,0,./475_fire_train\images\train/images (719).jpg
676,train/images (719).jpg,300,168,7,person,"[15.95, 64.88, 8.93, 36.89]",329.4277,0,./475_fire_train\images\train/images (719).jpg
676,train/images (719).jpg,300,168,7,person,"[26.65, 61.11, 13.34, 42.8]",570.9520000000001,0,./475_fire_train\images\train/images (719).jpg
676,train/images (719).jpg,300,168,7,person,"[0.08, 65.64, 7.43, 26.31]",195.4833,0,./475_fire_train\images\train/images (719).jpg
676,train/images (719).jpg,300,168,7,person,"[246.55, 70.93, 6.19, 17.68]",109.43919999999991,0,./475_fire_train\images\train/images (719).jpg
676,train/images (719).jpg,300,168,7,person,"[119.17, 64.29, 10.13, 24.32]",246.36160000000015,0,./475_fire_train\images\train/images (719).jpg
676,train/images (719).jpg,300,168,7,person,"[7.51, 64.25, 8.44, 32.11]",271.0084,0,./475_fire_train\images\train/images (719).jpg
677,train/images (720).jpg,299,168,4,smoke,"[141.0, 0.0, 46.49, 99.04]",4604.369600000001,0,./475_fire_train\images\train/images (720).jpg
677,train/images (720).jpg,299,168,5,fire,"[139.6, 97.41, 27.5, 37.99]",1044.7250000000004,0,./475_fire_train\images\train/images (720).jpg
678,train/images (722).jpg,316,159,5,fire,"[68.45, 86.3, 88.45, 39.06]",3454.8570000000004,0,./475_fire_train\images\train/images (722).jpg
678,train/images (722).jpg,316,159,7,person,"[67.47, 88.57, 21.43, 41.23]",883.5589000000007,0,./475_fire_train\images\train/images (722).jpg
678,train/images (722).jpg,316,159,7,person,"[158.77, 79.6, 16.43, 43.6]",716.3479999999992,0,./475_fire_train\images\train/images (722).jpg
678,train/images (722).jpg,316,159,7,person,"[75.85, 89.19, 13.13, 39.47]",518.2411000000004,0,./475_fire_train\images\train/images (722).jpg
678,train/images (722).jpg,316,159,4,smoke,"[46.53, 83.1, 19.7, 27.8]",547.6600000000003,0,./475_fire_train\images\train/images (722).jpg
679,train/images (723).jpg,299,168,4,smoke,"[0.0, 0.0, 190.01, 55.55]",10555.055499999999,0,./475_fire_train\images\train/images (723).jpg
679,train/images (723).jpg,299,168,5,fire,"[41.88, 32.59, 38.27, 30.65]",1172.9755,0,./475_fire_train\images\train/images (723).jpg
679,train/images (723).jpg,299,168,5,fire,"[80.15, 42.3, 44.42, 21.46]",953.2531999999998,0,./475_fire_train\images\train/images (723).jpg
679,train/images (723).jpg,299,168,5,fire,"[125.02, 42.3, 44.72, 29.31]",1310.7432000000006,0,./475_fire_train\images\train/images (723).jpg
679,train/images (723).jpg,299,168,5,fire,"[0.68, 67.84, 41.4, 57.56]",2382.984,0,./475_fire_train\images\train/images (723).jpg
680,train/images (728).jpg,166,303,4,smoke,"[1.1, 0.0, 67.4, 125.9]",8485.660000000002,0,./475_fire_train\images\train/images (728).jpg
680,train/images (728).jpg,166,303,7,person,"[109.64, 116.4, 5.6, 11.2]",62.71999999999987,0,./475_fire_train\images\train/images (728).jpg
680,train/images (728).jpg,166,303,7,person,"[117.95, 118.1, 4.79, 10.4]",49.815999999999946,0,./475_fire_train\images\train/images (728).jpg
680,train/images (728).jpg,166,303,5,fire,"[33.26, 124.98, 33.5, 17.48]",585.5800000000003,0,./475_fire_train\images\train/images (728).jpg
680,train/images (728).jpg,166,303,7,person,"[152.4, 118.6, 4.7, 12.3]",57.80999999999992,0,./475_fire_train\images\train/images (728).jpg
681,train/images (729).jpg,264,191,4,smoke,"[99.36, 0.0, 164.64, 102.88]",16938.1632,0,./475_fire_train\images\train/images (729).jpg
681,train/images (729).jpg,264,191,5,fire,"[67.81, 91.1, 47.29, 49.0]",2317.2099999999996,0,./475_fire_train\images\train/images (729).jpg
681,train/images (729).jpg,264,191,4,smoke,"[210.4, 103.2, 51.79, 49.8]",2579.1419999999994,0,./475_fire_train\images\train/images (729).jpg
682,train/images (735).jpg,267,189,4,smoke,"[0.0, 0.04, 201.3, 130.46]",26261.598,0,./475_fire_train\images\train/images (735).jpg
682,train/images (735).jpg,267,189,5,fire,"[130.95, 104.52, 24.64, 26.51]",653.2064000000005,0,./475_fire_train\images\train/images (735).jpg
682,train/images (735).jpg,267,189,5,fire,"[155.25, 103.16, 64.59, 39.77]",2568.7443000000007,0,./475_fire_train\images\train/images (735).jpg
682,train/images (735).jpg,267,189,7,person,"[82.21, 146.34, 8.16, 21.6]",176.2560000000002,0,./475_fire_train\images\train/images (735).jpg
683,train/images (737).jpg,275,183,5,fire,"[118.9, 103.11, 10.7, 6.69]",71.5829999999999,0,./475_fire_train\images\train/images (737).jpg
683,train/images (737).jpg,275,183,5,fire,"[95.81, 85.9, 39.59, 20.6]",815.5539999999999,0,./475_fire_train\images\train/images (737).jpg
683,train/images (737).jpg,275,183,4,smoke,"[38.0, 1.31, 159.1, 92.32]",14688.112,0,./475_fire_train\images\train/images (737).jpg
684,train/images (742).jpg,275,183,4,smoke,"[0.91, 0.81, 36.19, 30.29]",1096.1951000000001,0,./475_fire_train\images\train/images (742).jpg
684,train/images (742).jpg,275,183,5,fire,"[61.15, 81.45, 59.57, 34.73]",2068.8661,0,./475_fire_train\images\train/images (742).jpg
684,train/images (742).jpg,275,183,4,smoke,"[130.3, 11.0, 72.9, 99.25]",7235.324999999998,0,./475_fire_train\images\train/images (742).jpg
684,train/images (742).jpg,275,183,5,fire,"[194.45, 132.47, 14.31, 8.89]",127.21590000000023,0,./475_fire_train\images\train/images (742).jpg
684,train/images (742).jpg,275,183,5,fire,"[176.84, 97.09, 68.62, 23.04]",1581.0047999999995,0,./475_fire_train\images\train/images (742).jpg
684,train/images (742).jpg,275,183,5,fire,"[230.16, 149.75, 12.5, 12.67]",158.37499999999983,0,./475_fire_train\images\train/images (742).jpg
684,train/images (742).jpg,275,183,5,fire,"[113.81, 95.28, 35.21, 22.54]",793.6333999999999,0,./475_fire_train\images\train/images (742).jpg
684,train/images (742).jpg,275,183,4,smoke,"[37.0, 0.0, 93.1, 99.3]",9244.83,0,./475_fire_train\images\train/images (742).jpg
685,train/images (744).jpg,262,192,5,fire,"[29.99, 97.73, 9.15, 22.1]",202.215,0,./475_fire_train\images\train/images (744).jpg
685,train/images (744).jpg,262,192,5,fire,"[79.5, 85.81, 25.26, 27.46]",693.6396,0,./475_fire_train\images\train/images (744).jpg
685,train/images (744).jpg,262,192,5,fire,"[79.37, 39.89, 34.19, 46.79]",1599.7501000000002,0,./475_fire_train\images\train/images (744).jpg
685,train/images (744).jpg,262,192,5,fire,"[38.45, 83.05, 28.95, 31.08]",899.7660000000001,0,./475_fire_train\images\train/images (744).jpg
685,train/images (744).jpg,262,192,4,smoke,"[31.1, 0.4, 50.0, 88.9]",4444.999999999999,0,./475_fire_train\images\train/images (744).jpg
685,train/images (744).jpg,262,192,5,fire,"[66.94, 106.01, 13.3, 7.26]",96.55799999999986,0,./475_fire_train\images\train/images (744).jpg
686,train/images (746).jpg,275,183,5,fire,"[190.66, 102.02, 11.19, 11.52]",128.9088000000001,0,./475_fire_train\images\train/images (746).jpg
686,train/images (746).jpg,275,183,4,smoke,"[182.5, 81.5, 19.0, 23.6]",448.39999999999986,0,./475_fire_train\images\train/images (746).jpg
686,train/images (746).jpg,275,183,5,fire,"[101.79, 128.68, 9.55, 4.78]",45.648999999999994,0,./475_fire_train\images\train/images (746).jpg
686,train/images (746).jpg,275,183,5,fire,"[95.0, 7.4, 94.8, 97.6]",9252.480000000001,0,./475_fire_train\images\train/images (746).jpg
686,train/images (746).jpg,275,183,4,smoke,"[58.87, 0.0, 61.13, 59.6]",3643.3480000000004,0,./475_fire_train\images\train/images (746).jpg
686,train/images (746).jpg,275,183,5,fire,"[64.18, 127.97, 27.42, 9.11]",249.79620000000025,0,./475_fire_train\images\train/images (746).jpg
686,train/images (746).jpg,275,183,4,smoke,"[158.08, 1.02, 116.92, 67.88]",7936.5296,0,./475_fire_train\images\train/images (746).jpg
687,train/images (747).jpg,194,259,5,fire,"[104.42, 137.21, 8.22, 9.84]",80.88480000000001,0,./475_fire_train\images\train/images (747).jpg
687,train/images (747).jpg,194,259,4,smoke,"[0.0, 0.0, 90.27, 148.15]",13373.5005,0,./475_fire_train\images\train/images (747).jpg
687,train/images (747).jpg,194,259,5,fire,"[80.16, 136.27, 4.18, 7.82]",32.687600000000025,0,./475_fire_train\images\train/images (747).jpg
687,train/images (747).jpg,194,259,5,fire,"[50.24, 128.72, 4.98, 5.95]",29.630999999999926,0,./475_fire_train\images\train/images (747).jpg
687,train/images (747).jpg,194,259,7,person,"[95.67, 120.77, 9.06, 31.54]",285.75240000000014,0,./475_fire_train\images\train/images (747).jpg
687,train/images (747).jpg,194,259,5,fire,"[116.15, 130.47, 4.18, 7.82]",32.68759999999991,0,./475_fire_train\images\train/images (747).jpg
687,train/images (747).jpg,194,259,5,fire,"[57.65, 138.29, 7.01, 10.11]",70.87110000000007,0,./475_fire_train\images\train/images (747).jpg
687,train/images (747).jpg,194,259,5,fire,"[36.49, 139.1, 20.49, 10.38]",212.68619999999984,0,./475_fire_train\images\train/images (747).jpg
687,train/images (747).jpg,194,259,7,person,"[59.29, 115.91, 16.18, 36.23]",586.2013999999998,0,./475_fire_train\images\train/images (747).jpg
687,train/images (747).jpg,194,259,5,fire,"[80.93, 110.41, 18.59, 19.52]",362.8768,0,./475_fire_train\images\train/images (747).jpg
687,train/images (747).jpg,194,259,5,fire,"[104.56, 126.57, 9.7, 4.04]",39.18800000000021,0,./475_fire_train\images\train/images (747).jpg
688,train/images (751).jpg,300,168,4,smoke,"[93.2, 0.0, 162.14, 129.2]",20948.487999999998,0,./475_fire_train\images\train/images (751).jpg
688,train/images (751).jpg,300,168,5,fire,"[118.72, 115.43, 17.07, 16.16]",275.85119999999984,0,./475_fire_train\images\train/images (751).jpg
688,train/images (751).jpg,300,168,5,fire,"[138.84, 112.31, 15.42, 18.27]",281.7233999999999,0,./475_fire_train\images\train/images (751).jpg
688,train/images (751).jpg,300,168,5,fire,"[85.35, 120.71, 20.53, 12.69]",260.52570000000026,0,./475_fire_train\images\train/images (751).jpg
689,train/images (752).jpg,299,168,5,fire,"[156.1, 97.3, 31.92, 20.2]",644.7840000000004,0,./475_fire_train\images\train/images (752).jpg
689,train/images (752).jpg,299,168,4,smoke,"[152.3, 0.3, 146.7, 114.4]",16782.48,0,./475_fire_train\images\train/images (752).jpg
689,train/images (752).jpg,299,168,5,fire,"[147.3, 86.9, 33.66, 12.81]",431.18459999999953,0,./475_fire_train\images\train/images (752).jpg
690,train/images (753).jpg,259,194,4,smoke,"[57.49, 20.3, 43.41, 42.6]",1849.2659999999998,0,./475_fire_train\images\train/images (753).jpg
690,train/images (753).jpg,259,194,7,person,"[169.04, 65.17, 19.56, 39.95]",781.4220000000001,0,./475_fire_train\images\train/images (753).jpg
690,train/images (753).jpg,259,194,5,fire,"[111.18, 68.04, 10.1, 13.08]",132.10799999999992,0,./475_fire_train\images\train/images (753).jpg
690,train/images (753).jpg,259,194,5,fire,"[85.54, 62.54, 26.96, 39.3]",1059.5279999999998,0,./475_fire_train\images\train/images (753).jpg
691,train/images (755).jpg,259,194,5,fire,"[69.19, 63.18, 46.31, 28.62]",1325.3922,0,./475_fire_train\images\train/images (755).jpg
691,train/images (755).jpg,259,194,4,smoke,"[0.0, 0.09, 149.4, 85.61]",12790.134,0,./475_fire_train\images\train/images (755).jpg
692,train/images (756).jpg,270,187,4,smoke,"[97.32, 0.0, 112.98, 82.1]",9275.658000000001,0,./475_fire_train\images\train/images (756).jpg
692,train/images (756).jpg,270,187,7,person,"[19.9, 77.14, 43.77, 81.96]",3587.3892,0,./475_fire_train\images\train/images (756).jpg
692,train/images (756).jpg,270,187,5,fire,"[206.98, 93.67, 18.84, 14.97]",282.0348,0,./475_fire_train\images\train/images (756).jpg
692,train/images (756).jpg,270,187,5,fire,"[165.53, 60.4, 47.35, 34.53]",1634.9955000000002,0,./475_fire_train\images\train/images (756).jpg
692,train/images (756).jpg,270,187,7,person,"[46.57, 104.8, 57.73, 61.32]",3540.0036000000005,0,./475_fire_train\images\train/images (756).jpg
693,train/images (757).jpg,300,168,4,smoke,"[78.39, 0.0, 171.91, 73.9]",12704.149000000003,0,./475_fire_train\images\train/images (757).jpg
693,train/images (757).jpg,300,168,5,fire,"[106.9, 43.82, 105.2, 76.48]",8045.695999999998,0,./475_fire_train\images\train/images (757).jpg
693,train/images (757).jpg,300,168,5,fire,"[193.81, 103.49, 11.78, 13.6]",160.2080000000001,0,./475_fire_train\images\train/images (757).jpg
694,train/images (760).jpg,283,178,4,smoke,"[58.7, 0.29, 193.9, 70.51]",13671.888999999997,0,./475_fire_train\images\train/images (760).jpg
694,train/images (760).jpg,283,178,5,fire,"[109.8, 39.18, 82.9, 62.52]",5182.907999999999,0,./475_fire_train\images\train/images (760).jpg
694,train/images (760).jpg,283,178,5,fire,"[73.7, 82.66, 9.68, 10.38]",100.47840000000002,0,./475_fire_train\images\train/images (760).jpg
694,train/images (760).jpg,283,178,4,smoke,"[68.16, 82.3, 198.34, 43.2]",8568.288,0,./475_fire_train\images\train/images (760).jpg
694,train/images (760).jpg,283,178,5,fire,"[37.7, 94.01, 11.99, 9.09]",108.98909999999982,0,./475_fire_train\images\train/images (760).jpg
695,train/images (762).jpg,640,480,7,person,"[151.87, 222.45, 21.94, 73.02]",1602.0588000000007,0,./475_fire_train\images\train/images (762).jpg
695,train/images (762).jpg,640,480,7,person,"[37.09, 261.88, 33.57, 81.99]",2752.4042999999997,0,./475_fire_train\images\train/images (762).jpg
695,train/images (762).jpg,640,480,4,smoke,"[235.9, 39.5, 140.0, 170.9]",23925.999999999996,0,./475_fire_train\images\train/images (762).jpg
695,train/images (762).jpg,640,480,4,smoke,"[1.51, 58.1, 166.99, 159.2]",26584.808000000005,0,./475_fire_train\images\train/images (762).jpg
695,train/images (762).jpg,640,480,5,fire,"[307.8, 163.01, 70.1, 92.09]",6455.508999999997,0,./475_fire_train\images\train/images (762).jpg
696,train/images (848).jpg,289,175,4,smoke,"[1.39, 2.55, 169.08, 69.95]",11827.146,0,./475_fire_train\images\train/images (848).jpg
696,train/images (848).jpg,289,175,5,fire,"[23.37, 0.0, 13.31, 6.32]",84.11919999999999,0,./475_fire_train\images\train/images (848).jpg
696,train/images (848).jpg,289,175,5,fire,"[21.0, 21.9, 193.6, 128.1]",24800.16,0,./475_fire_train\images\train/images (848).jpg
697,train/images (849).jpg,275,183,4,smoke,"[119.42, 67.13, 45.78, 43.67]",1999.2125999999996,0,./475_fire_train\images\train/images (849).jpg
697,train/images (849).jpg,275,183,4,smoke,"[151.81, 177.75, 9.19, 5.25]",48.24749999999999,0,./475_fire_train\images\train/images (849).jpg
697,train/images (849).jpg,275,183,5,fire,"[11.8, 0.0, 42.45, 21.68]",920.316,0,./475_fire_train\images\train/images (849).jpg
697,train/images (849).jpg,275,183,4,smoke,"[55.9, 0.0, 93.3, 58.02]",5413.266,0,./475_fire_train\images\train/images (849).jpg
697,train/images (849).jpg,275,183,5,fire,"[31.4, 20.4, 87.0, 95.87]",8340.69,0,./475_fire_train\images\train/images (849).jpg
697,train/images (849).jpg,275,183,5,fire,"[64.16, 131.6, 46.45, 9.67]",449.1715000000008,0,./475_fire_train\images\train/images (849).jpg
697,train/images (849).jpg,275,183,4,smoke,"[151.24, 176.97, 8.12, 6.03]",48.963600000000035,0,./475_fire_train\images\train/images (849).jpg
697,train/images (849).jpg,275,183,4,smoke,"[150.06, 175.53, 9.32, 7.47]",69.62039999999993,0,./475_fire_train\images\train/images (849).jpg
698,train/images (85).jpg,282,179,5,fire,"[72.94, 146.94, 20.53, 6.23]",127.9018999999998,0,./475_fire_train\images\train/images (85).jpg
698,train/images (85).jpg,282,179,5,fire,"[69.14, 109.33, 34.76, 36.27]",1260.7452,0,./475_fire_train\images\train/images (85).jpg
698,train/images (85).jpg,282,179,4,smoke,"[9.5, 0.0, 101.0, 112.18]",11330.18,0,./475_fire_train\images\train/images (85).jpg
699,train/images (866).jpg,275,183,5,fire,"[80.43, 77.13, 32.31, 29.71]",959.9300999999999,0,./475_fire_train\images\train/images (866).jpg
699,train/images (866).jpg,275,183,7,person,"[31.65, 75.31, 56.06, 88.68]",4971.4008,0,./475_fire_train\images\train/images (866).jpg
699,train/images (866).jpg,275,183,4,smoke,"[11.5, 9.2, 75.06, 63.1]",4736.286,0,./475_fire_train\images\train/images (866).jpg
699,train/images (866).jpg,275,183,4,smoke,"[92.2, 30.9, 59.2, 43.9]",2598.88,0,./475_fire_train\images\train/images (866).jpg
699,train/images (866).jpg,275,183,5,fire,"[20.49, 65.0, 52.41, 40.72]",2134.1352,0,./475_fire_train\images\train/images (866).jpg
699,train/images (866).jpg,275,183,5,fire,"[112.26, 54.72, 51.84, 52.48]",2720.5631999999996,0,./475_fire_train\images\train/images (866).jpg
700,train/images (868).jpg,300,168,5,fire,"[218.7, 141.56, 7.94, 14.5]",115.12999999999997,0,./475_fire_train\images\train/images (868).jpg
700,train/images (868).jpg,300,168,5,fire,"[172.47, 96.4, 9.83, 19.2]",188.73600000000013,0,./475_fire_train\images\train/images (868).jpg
700,train/images (868).jpg,300,168,5,fire,"[184.78, 94.78, 23.26, 19.43]",451.94179999999966,0,./475_fire_train\images\train/images (868).jpg
700,train/images (868).jpg,300,168,7,person,"[83.47, 78.88, 8.57, 17.52]",150.14640000000023,0,./475_fire_train\images\train/images (868).jpg
700,train/images (868).jpg,300,168,7,person,"[20.94, 70.49, 42.29, 86.32]",3650.4727999999996,0,./475_fire_train\images\train/images (868).jpg
700,train/images (868).jpg,300,168,7,person,"[73.38, 76.59, 7.11, 18.95]",134.7345,0,./475_fire_train\images\train/images (868).jpg
700,train/images (868).jpg,300,168,5,fire,"[246.06, 123.23, 14.5, 18.88]",273.76000000000016,0,./475_fire_train\images\train/images (868).jpg
700,train/images (868).jpg,300,168,5,fire,"[243.87, 142.66, 7.39, 10.94]",80.84659999999984,0,./475_fire_train\images\train/images (868).jpg
700,train/images (868).jpg,300,168,5,fire,"[162.35, 97.79, 8.21, 13.95]",114.52950000000001,0,./475_fire_train\images\train/images (868).jpg
700,train/images (868).jpg,300,168,5,fire,"[251.81, 144.02, 4.65, 8.76]",40.73399999999976,0,./475_fire_train\images\train/images (868).jpg
700,train/images (868).jpg,300,168,7,person,"[5.95, 72.11, 10.61, 25.96]",275.4355999999999,0,./475_fire_train\images\train/images (868).jpg
700,train/images (868).jpg,300,168,4,smoke,"[231.67, 94.92, 36.11, 29.87]",1078.6056999999996,0,./475_fire_train\images\train/images (868).jpg
700,train/images (868).jpg,300,168,5,fire,"[191.35, 116.39, 20.24, 20.52]",415.3248000000001,0,./475_fire_train\images\train/images (868).jpg
700,train/images (868).jpg,300,168,5,fire,"[154.42, 75.36, 21.61, 21.61]",466.9921000000003,0,./475_fire_train\images\train/images (868).jpg
700,train/images (868).jpg,300,168,5,fire,"[231.56, 142.11, 7.39, 9.85]",72.79149999999983,0,./475_fire_train\images\train/images (868).jpg
700,train/images (868).jpg,300,168,4,smoke,"[34.0, 0.0, 256.1, 92.3]",23638.030000000002,0,./475_fire_train\images\train/images (868).jpg
700,train/images (868).jpg,300,168,5,fire,"[207.76, 144.84, 9.3, 10.13]",94.20900000000007,0,./475_fire_train\images\train/images (868).jpg
700,train/images (868).jpg,300,168,7,person,"[0.02, 63.96, 23.83, 100.73]",2400.3959,0,./475_fire_train\images\train/images (868).jpg
700,train/images (868).jpg,300,168,5,fire,"[258.37, 109.01, 16.41, 20.24]",332.13839999999925,0,./475_fire_train\images\train/images (868).jpg
701,train/images (878).jpg,168,300,7,person,"[9.63, 81.62, 84.77, 185.57]",15730.768900000001,0,./475_fire_train\images\train/images (878).jpg
701,train/images (878).jpg,168,300,7,person,"[153.2, 108.83, 14.52, 99.08]",1438.641600000001,0,./475_fire_train\images\train/images (878).jpg
